orgid,tnc_url
3802764,https://www.du.ac.in/index.php?page=disclaimer
3802764,https://samarth.edu.in/terms-and-conditions/
3802764,https://samarth.edu.in/samarthegov-privacy-statement/
3802764,https://www.refread.com/privacyandpolicy
3840366,https://www.ststephens.edu/privacy-policy/
3840366,https://samarth.edu.in/terms-and-conditions/
3840366,https://samarth.edu.in/samarthegov-privacy-statement/
3840366,https://www.refread.com/privacyandpolicy
10200021,https://www.sggscc.ac.in/Privacy%20Policy.html
10200021,https://www.du.ac.in/index.php?page=disclaimer
10200021,https://samarth.edu.in/terms-and-conditions/
10200021,https://samarth.edu.in/samarthegov-privacy-statement/
10200021,https://www.refread.com/privacyandpolicy
3832480,https://www.du.ac.in/index.php?page=disclaimer
3832480,https://samarth.edu.in/terms-and-conditions/
3832480,https://samarth.edu.in/samarthegov-privacy-statement/
3832480,https://www.refread.com/privacyandpolicy
3804923,https://ipcw.mobiquel.com/smartprof/Privacy%20Policy.html
3804923,https://www.du.ac.in/index.php?page=disclaimer
3804923,https://samarth.edu.in/terms-and-conditions/
3804923,https://samarth.edu.in/samarthegov-privacy-statement/
3804923,https://www.refread.com/privacyandpolicy
3838423,https://www.du.ac.in/index.php?page=disclaimer
3838423,https://samarth.edu.in/terms-and-conditions/
3838423,https://samarth.edu.in/samarthegov-privacy-statement/
3838423,https://www.refread.com/privacyandpolicy
3806503,https://www.samphireitsolutions.com/Privacy-policy.html
3806503,https://samarth.edu.in/terms-and-conditions/
3806503,https://samarth.edu.in/samarthegov-privacy-statement/
3806503,https://www.refread.com/privacyandpolicy
3840541,https://www.du.ac.in/index.php?page=disclaimer
3840541,https://samarth.edu.in/terms-and-conditions/
3840541,https://samarth.edu.in/samarthegov-privacy-statement/
3840541,https://www.refread.com/privacyandpolicy
3836056,https://www.du.ac.in/index.php?page=disclaimer
3836056,https://samarth.edu.in/terms-and-conditions/
3836056,https://samarth.edu.in/samarthegov-privacy-statement/
3836056,https://www.refread.com/privacyandpolicy
3830929,https://www.jmc.ac.in/Privacy%20Policy.html
3830929,https://samarth.edu.in/samarthegov-privacy-statement/
3830929,https://www.refread.com/privacyandpolicy
10152194,https://www.du.ac.in/index.php?page=disclaimer
10152194,https://samarth.edu.in/terms-and-conditions/
10152194,https://samarth.edu.in/samarthegov-privacy-statement/
10152194,https://www.refread.com/privacyandpolicy
3838077,https://sgtbkhalsadu.ac.in/smartprof/Privacy%20Policy.html
3838077,https://www.du.ac.in/index.php?page=disclaimer
3838077,https://samarth.edu.in/terms-and-conditions/
3838077,https://samarth.edu.in/samarthegov-privacy-statement/
3838077,https://www.refread.com/privacyandpolicy
3832732,https://mamc.delhi.gov.in/mamc/terms-conditions
3832732,https://samarth.edu.in/samarthegov-privacy-statement/
3832732,https://www.refread.com/privacyandpolicy
3832676,https://www.du.ac.in/index.php?page=disclaimer
3832676,https://samarth.edu.in/terms-and-conditions/
3832676,https://samarth.edu.in/samarthegov-privacy-statement/
3832676,https://www.refread.com/privacyandpolicy
3839388,https://www.du.ac.in/index.php?page=disclaimer
3839388,https://samarth.edu.in/terms-and-conditions/
3839388,https://samarth.edu.in/samarthegov-privacy-statement/
3839388,https://www.refread.com/privacyandpolicy
3832539,https://www.du.ac.in/index.php?page=disclaimer
3832539,https://samarth.edu.in/terms-and-conditions/
3832539,https://samarth.edu.in/samarthegov-privacy-statement/
3832539,https://www.refread.com/privacyandpolicy
3831172,https://www.kalindicollege.in/wp-content/uploads/2026/01/Notice-Institutional-Email-ID.pdf
3831172,https://www.refread.com/privacyandpolicy
3831172,https://samarth.edu.in/terms-and-conditions/
3831172,https://samarth.edu.in/samarthegov-privacy-statement/
3837566,https://www.samphireitsolutions.com/Privacy-policy.html
3837566,https://www.refread.com/privacyandpolicy
3837566,https://samarth.edu.in/terms-and-conditions/
3837566,https://samarth.edu.in/samarthegov-privacy-statement/
3825286,https://www.du.ac.in/index.php?page=disclaimer
3825286,https://samarth.edu.in/terms-and-conditions/
3825286,https://samarth.edu.in/samarthegov-privacy-statement/
3825286,https://www.refread.com/privacyandpolicy
3843571,https://lhmc-hosp.gov.in/index4.php?lang=1&level=0&linkid=39&lid=39
3843571,https://lhmc-hosp.gov.in/index4.php?lang=1&level=0&linkid=31&lid=31
3843571,https://lhmc-hosp.gov.in/index4.php?lang=1&level=0&linkid=41&lid=41
3843571,https://www.du.ac.in/index.php?page=disclaimer
3843571,https://samarth.edu.in/terms-and-conditions/
3843571,https://samarth.edu.in/samarthegov-privacy-statement/
3843571,https://www.refread.com/privacyandpolicy
3825536,https://erp.bharati.du.ac.in/Privacy%20Policy.html
3825536,https://www.du.ac.in/index.php?page=disclaimer
3825536,https://samarth.edu.in/terms-and-conditions/
3825536,https://samarth.edu.in/samarthegov-privacy-statement/
3825536,https://www.refread.com/privacyandpolicy
3833674,https://www.motilal.mobiquel.com/Privacy%20Policy.html
3833674,https://www.du.ac.in/index.php?page=disclaimer
3833674,https://samarth.edu.in/terms-and-conditions/
3833674,https://samarth.edu.in/samarthegov-privacy-statement/
3833674,https://www.refread.com/privacyandpolicy
10313753,https://www.aurobindoe.du.ac.in/disclaimer
10313753,https://samarth.edu.in/terms-and-conditions/
10313753,https://samarth.edu.in/samarthegov-privacy-statement/
10313753,https://www.refread.com/privacyandpolicy
3803294,https://www.dsc.mobiquel.com/smartprof/Privacy%20Policy.html
3803294,https://www.du.ac.in/index.php?page=disclaimer
3803294,https://samarth.edu.in/terms-and-conditions/
3803294,https://samarth.edu.in/samarthegov-privacy-statement/
3803294,https://www.refread.com/privacyandpolicy
3836073,https://www.du.ac.in/index.php?page=disclaimer
3836073,https://samarth.edu.in/terms-and-conditions/
3836073,https://samarth.edu.in/samarthegov-privacy-statement/
3836073,https://www.refread.com/privacyandpolicy
3842900,https://www.andcollege.du.ac.in/Privacy%20Policy.html
3842900,https://www.du.ac.in/index.php?page=disclaimer
3842900,https://samarth.edu.in/terms-and-conditions/
3842900,https://www.refread.com/privacyandpolicy
3842900,https://samarth.edu.in/samarthegov-privacy-statement/
3841297,https://www.du.ac.in/index.php?page=disclaimer
3841297,https://samarth.edu.in/terms-and-conditions/
3841297,https://www.refread.com/privacyandpolicy
3841297,https://samarth.edu.in/samarthegov-privacy-statement/
3840805,https://sxcran.ac.in/Admission/PrivacyPolicy
3840805,https://sxcran.ac.in/About/ITPolicy
5412398,https://www.scdl.net/privacy-policy
5412398,https://camudigitalcampus.com/terms-conditions/
5412398,https://camudigitalcampus.com/privacy-policy/
11316299,https://rbunagpur.in/terms-conditions/
11316299,https://www.rknecalumni.org/site/tos.dz
664609,https://lnctu.ac.in/terms-and-conditions/
664609,https://lnctu.ac.in/privacy-policy-2/
10151284,https://mail.bharatividyapeeth.edu/site/privacy-policy
10151284,https://cdoe.bharatividyapeeth.integratededucation.pwc.in/sso/auth/legal-notices/terms-and-conditions
664483,https://deshbhagatuniversity.in/privacy-policy/
664483,https://sonetmicrosystems.com/terms-and-conditions/
664483,https://sonetmicrosystems.com/privacy-policy/
3800484,https://dkte.ac.in/terms-conditions
3800484,https://amritsar.ptu.ac.in/privacy-policy
3830605,https://vtu.internyet.in/terms-and-conditions
3830605,https://vtu.internyet.in/privacy-policy
3830605,https://www.bowandbaan.com/terms-and-conditions/
3830605,https://www.bowandbaan.com/privacy-policy/
10078972,https://onlinejain.com/terms-and-conditions
10078972,https://onlinejain.com/privacy-policy
3831635,https://vmedulife.com/terms-of-service/
3831635,https://vmedulife.com/privacy-policy/
10150259,https://samarth.edu.in/terms-and-conditions/
10150259,https://samarth.edu.in/samarthegov-privacy-statement/
10150259,https://nerimdigitallibrary.in/info/privacy
10150259,https://nerimdigitallibrary.in/info/end-user-agreement
664454,https://www.gku.ac.in/privacy-policies
3830259,https://www.myloft.xyz/myloft-terms-of-service/
3830259,https://www.myloft.xyz/myloft-privacy-policy/
3830259,https://ipu.admissions.nic.in/privacy-policy/
10296997,https://klyuniv.ac.in/website-policy/
3828050,https://klyuniv.ac.in/website-policy/
664348,https://shivanshtechnology.com/privacy-policy/
4781707,http://cet-gov.ac.in/web/terms-and-conditions
3828225,https://ifwerp.com/disclaimer/
3828225,https://www.ifwerp.com/privacy-policy/
3828225,https://www.ifwerp.com/terms-of-service/
10257875,https://www.glorywebs.com/terms-and-conditions.html
10257875,https://www.glorywebs.com/privacy-policy.html
10257875,https://nhl-lms.in/privacy-policy
3842065,https://vmmc-sjh.mohfw.gov.in/disclaimer
3842065,https://vmmc-sjh.mohfw.gov.in/terms-use
3842065,https://vmmc-sjh.mohfw.gov.in/terms-conditions
3842065,https://vmmc-sjh.mohfw.gov.in/security-policy
3842065,https://vmmc-sjh.mohfw.gov.in/privacy-policy
3821439,https://sgisikar.org/privacy-policy-2/
3821439,https://sgisikar.org/terms-and-condition/
3840178,https://www.swaminarayanuniversity.ac.in/terms_services
3840178,https://www.swaminarayanuniversity.ac.in/PrivacyPolicy
3839732,https://sritgroup.net/privacy-policy/
3839732,https://sritgroup.net/terms-and-conditions/
3835764,https://pimrindore.ac.in/privacy-policy/
3835764,https://pimrindore.ac.in/disclaimer/
3827907,https://www.dimakhconsultants.com/terms-of-use/
663891,https://www.nou.ac.in/terms-conditions
663891,https://www.nou.ac.in/privacy-policy
4544951,https://www.therapidmind.com/privacy-policy
4544951,https://www.therapidmind.com/terms-conditions
3832481,https://cimsstudentnewui.mastersofterp.in/
3832481,https://www.iitms.co.in/privacy-policy/
3832481,https://www.iitms.co.in/terms-and-conditions/
10548823,https://www.icai.org/post/16585
10548823,https://www.icai.org/post/16567
10548823,https://www.icai.org/post/16566
4544801,https://cdoe.bharatividyapeeth.integratededucation.pwc.in/sso/auth/legal-notices/terms-and-conditions
3815871,https://gmcjjh.edu.in/privacy-policy/
3815871,https://gmcjjh.edu.in/terms-conditions/
10005403,https://www.webx99.com/privacy
10005403,https://www.webx99.com/terms
5442276,https://www.acadmin.in/terms-condition/
5442276,https://www.acadmin.in/privacy-policy/
3830353,https://emperor-solutions.com/disclaimer.html
3830353,https://emperor-solutions.com/privacypolicy.html
10267734,https://www.vmedulife.com/privacy-policy
10267734,https://www.vmedulife.com/terms-of-service
10290680,https://www.suksn.edu.in/privacypolicy.aspx
10290680,https://www.suksn.edu.in/termsConditions.aspx
10290680,https://www.suksn.edu.in/disclaimer.aspx
10290680,https://samarth.edu.in/terms-and-conditions/
10290680,https://samarth.edu.in/samarthegov-privacy-statement/
3841980,https://rightbrainstechnology.com/site/terms-Conditions.php
3841980,https://rightbrainstechnology.com/site/privacy-policy.php
3841172,https://meraseo.com/terms-conditions
3841172,https://samarth.edu.in/terms-and-conditions/
3841172,https://samarth.edu.in/samarthegov-privacy-statement/
3814001,https://vmedulife.com/terms-of-service/
664666,https://www.universityoftechnology.edu.in/terms-and-conditions/
664666,https://www.universityoftechnology.edu.in/privacy-and-refund-policy/
3845393,https://enovasolutions.com/privacy-policy
11342006,https://suh.edu.in/terms-of-services/
11342006,https://suh.edu.in/privacy-policy/
3802507,https://www.acadmin.in/privacy-policy/
3802507,https://www.acadmin.in/terms-condition/
10042462,https://www.icsi.edu/privacy/
10042462,https://www.icsi.edu/terms/
3816316,https://www.nift.ac.in/bhopal/shillong/jodhpur/chennai/kangra/mumbai/patna/chennai/termsandcondition
3816316,https://www.nift.ac.in/bhopal/shillong/jodhpur/chennai/kangra/mumbai/patna/chennai/privacypolicy
664132,https://mpkv.ac.in/Home/PrivacePolicy
3840233,https://stcchzb.ac.in/PrivacyPolicy/
3808321,https://luckyinstitute.org/policy.php
3812770,http://dhondi.ai/terms-and-conditions
3812770,https://dhondi.ai/privacy-policy
11333012,https://www.nmims.edu/disclaimer/
11333012,https://www.nmims.edu/privacy-policy/
3799129,https://skf.edu.in/privacy.php
10046432,https://www.aiimsbilaspur.edu.in/disclaimer
10046432,https://www.aiimsbilaspur.edu.in/website-policy
10046432,https://lms.aiimsbilaspur.edu.in/privacy_policy/
3805955,https://emperor-solutions.com/disclaimer.html
3805955,https://emperor-solutions.com/privacypolicy.html
3843725,https://sublimetechnologies.in/terms-and-conditions
3843725,https://sublimetechnologies.in/privacy-policy-invoizo
3843725,https://sublimetechnologies.in/privacy-policy
3807491,https://tmc.gov.in/TERMPOLI
3807491,https://tmc.gov.in/DISCLAIMER
3805954,https://srvinfotech.com/termsandcondition
3805954,https://srvinfotech.com/privacypolicy
3824501,https://annadacollege.ac.in/terms-conditions
3824501,https://annadacollege.ac.in/privacy-policy
3846070,https://wenthemes.com/terms-and-conditions/
3846070,https://wenthemes.com/privacy-policy/
3798826,https://sapoly.edu.in/terms-and-conditions.html
3798826,https://sapoly.edu.in/privacy-and-policy.html
3799240,https://srfti.ac.in/website-policies/
3830967,https://emperor-solutions.com/disclaimer.html
3830967,https://emperor-solutions.com/privacypolicy.html
3834450,https://www.edupluscampus.com/disclaimer
3834450,https://www.edupluscampus.com/privacy-policy
3834450,https://www.edupluscampus.com/terms-of-use
3834450,https://www.edupluscampus.com/terms-and-conditions
3805538,http://www.keck.ac.in/legal/privacypolicy
3805538,http://www.keck.ac.in/legal/termandcondition
3832402,https://lnctu.ac.in/disclaimer/
7586135,http://jntuhaac.in/Payment/PrivacyPolicy
7586135,http://jntuhaac.in/Payment/TermsandConditions
10551223,https://www.iitms.co.in/terms-and-conditions/
10551223,https://www.iitms.co.in/privacy-policy/
3831848,https://www.weknowtech.in/privacy_policy.php
3831848,https://www.weknowtech.in/term_of_service.php
3831025,https://www.jpnce.ac.in/news/terms-conditions.php
3831025,https://www.jpnce.ac.in/news/privacypolicy.php
3841998,https://www.sviet.ac.in/terms-and-conditions
3841998,https://www.sviet.ac.in/privacy-policy
10208622,https://www.amrita.edu/terms-conditions/
3831335,https://www.iitms.co.in/terms-and-conditions/
3831335,https://www.iitms.co.in/privacy-policy/
10293526,https://www.hnbgu.ac.in/privacypolicy
10293526,https://www.hnbgu.ac.in/disclaimer
10042258,https://www.lnmipat.ac.in/privacy/
3800317,https://www.kriatecglobal.com/?page=condition
3800317,https://www.kriatecglobal.com/?page=policy
3805539,https://swicons.in/terms-and-conditions.html
3805539,https://swicons.in/privacy-policy.html
3840495,https://rightbrainstechnology.com/site/terms-Conditions.php
3840495,https://rightbrainstechnology.com/site/privacy-policy.php
3839634,https://www.campx.in/terms
3839634,https://www.campx.in/privacy-policy
3836057,https://adm.rajdhanicollege.org.in/
10052042,https://ghru.edu.in/document/privacy_policy.html
10052042,https://ghru.edu.in/document/terms_and_conditions.html
4544577,https://www.knimbus.com/terms-of-use-teams.html
4544577,https://web.knimbus.com/privacy-and-terms
5877765,https://www.rcaa.in/site/privacy.dz
3826451,https://ucanapply.com/privacy.html
3836960,https://vmedulife.com/privacy-policy/
6803805,https://www.jilit.co.in/privacy-policy.html
6803805,https://www.jilit.co.in/disclaimer.html
3823698,https://agcamritsar.in/privacy-policy.php
3823698,https://amritsar.ptu.ac.in/privacy-policy
3831183,https://klyuniv.ac.in/website-policy/
3833194,https://meri.edu.in/termsandconditions/
3833194,https://meri.edu.in/privacypolicy/
3826584,https://qviple.com/terms
3826584,https://qviple.com/privacy
3830149,https://www.muhsonline.net/PrivacyPolicy.aspx#login-dialog
3830149,https://www.muhsonline.net/TermsOfUse.aspx
3830149,https://thesis.mgmuhsonline.in/PrivacyPolicy.aspx
3830149,https://muhs.ac.in/upload/Terms%20and%20conditions.pdf
3802947,https://mdsuajmer.org/category1238.html?catid=20&pageid=195
3802947,https://mdsuajmer.org/categorybea2.html?catid=20&pageid=194
3802947,https://mdsuajmer.org/category0093.html?catid=20&pageid=193
3838667,https://cimscertificate.mastersofterp.in/
3838667,https://libcloud.mastersofterp.in/#
3838667,https://web.classplusapp.com/login
5146769,https://ucanapply.com/privacy.html
10567821,https://www.muhsonline.net/PrivacyPolicy.aspx#login-dialog
10567821,https://www.muhsonline.net/TermsOfUse.aspx
10567821,https://thesis.mgmuhsonline.in/PrivacyPolicy.aspx
10567821,https://muhs.ac.in/upload/Terms%20and%20conditions.pdf
3829022,https://www.openathens.net/privacy/
3829022,https://bfuhs.eenroll.in/terms_services
3829022,https://cem.nic.in/index.php/content/index/website-policies
3829022,https://cem.nic.in/index.php/content/index/terms-and-conditions
3829022,https://smartsolutionsit.com/wp-content/uploads/2020/04/chaupaisahib.html
3829478,https://cem.nic.in/index.php/content/index/website-policies
3829478,https://ntrmednet.uhsap.in/portal/v2/default/termsAndCondition
664644,https://iihmr.edu.in/jaipur/privacy-policy-and-terms-and-conditions
664644,https://digiicampus.com/privacy-policy/
664644,https://digiicampus.com/terms-conditions/
664644,https://www.myloft.xyz/myloft-terms-of-service/
664644,https://www.myloft.xyz/myloft-privacy-policy/
3824083,https://www.heraizen.com/privacy-policy/
3824083,https://www.heraizen.com/terms-and-conditions/
3824083,https://www.heraizen.com/privacy-policy-dhi-web-platform/
10071349,https://www.campusgenie.co.in/privacy_policy
10071349,https://www.campusgenie.co.in/terms
3832379,https://ixian.in/product/campus7-erp/#
3835212,https://pcge.parishkar.org/terms-conditions/
3835212,https://pcge.parishkar.org/privacy-policy/
3832120,https://cem.nic.in/index.php/content/index/website-policies
3835545,https://bbmkuadmitcard.online/privacy-policy-2/
3837423,https://cimsstudentnewui.mastersofterp.in
10048161,https://amritsar.ptu.ac.in/privacy-policy
3842718,https://linways.com/privacy_policy.html
3842718,https://linways.com/terms_and_conditions.html
10203756,https://www.muhsonline.net/PrivacyPolicy.aspx#login-dialog
10203756,https://www.muhsonline.net/TermsOfUse.aspx
10203756,https://thesis.mgmuhsonline.in/PrivacyPolicy.aspx
10203756,https://muhs.ac.in/upload/Terms%20and%20conditions.pdf
3802544,https://www.iitms.co.in/privacy-policy/
7586553,https://cdoe.bharatividyapeeth.integratededucation.pwc.in/sso/auth/legal-notices/terms-and-conditions
3824120,https://www.heraizen.com/privacy-policy/
3824120,https://www.heraizen.com/terms-and-conditions/
3824120,https://www.heraizen.com/privacy-policy-dhi-web-platform/
3831997,https://krupanidhi.edu.in/privacy-policy/
3831997,https://krupanidhi.edu.in/disclaimer/
10329735,https://www.punjabiuniversity.ac.in/Departments/Profiles/93/Profile_P93XB9AEC.pdf
10329735,https://punjabiuniversity.ac.in/Pages/Page.aspx?dsenc=disclaimer
4870576,https://www.knimbus.com/privacy-policy-teams.html
4870576,https://web.knimbus.com/privacy-and-terms
3835254,https://pmchpatna.in/privacy.php
3835254,https://cem.nic.in/index.php/content/index/website-policies
3835254,https://cem.nic.in/index.php/content/index/terms-and-condition
3840079,https://www.iitms.co.in/privacy-policy/
10207293,https://kledeemeduniversity.edu.in/privacy-policy
10207293,https://brandmandeca.com/privacy-policy-2/
3845194,https://neynel.com/policies/
4545572,https://itipunjab.admissions.nic.in/website-policies-2/
4545572,https://itipunjab.admissions.nic.in/terms-of-use/
3835942,https://dbatu.ac.in/terms-of-use/
3835942,https://dbatu.ac.in/privacy-policy/
3835942,https://dbatu.ac.in/disclaimer/
3804543,https://sunsoftwaresolution.com/privacy-policy/
3804543,https://sunsoftwaresolution.com/site-terms/
10202478,https://ignoued.com/privacy-policy-2/
10202478,https://ignoued.com/terms-conditions/
10202478,https://ignoued.com/disclaimer/
3824603,https://www.oucealumni.org/privacypolicy
3824603,https://www.ouaa.org/site/tos.dz
3824603,https://www.ouaa.org/site/privacy.dz
3824603,https://www.ouaa.org/site/disclaimer.dz
3825786,https://alumni.bldeacet.ac.in/site/privacy.dz
3825786,https://alumni.bldeacet.ac.in/site/tos.dz
3825786,https://alumni.bldeacet.ac.in/site/disclaimer.dz
3832700,https://www.m9itcs.com/legal
4545522,https://gpmeham.ac.in/terms.html
4545522,https://gpmeham.ac.in/privacy.html
4637110,https://www.wns.com/privacy-policy
10072730,https://engineering.nmims.edu/privacy-policy/
10072730,https://engineering.nmims.edu/disclaimer/
3804018,https://vmedulife.com/terms-of-service/
10201481,https://www.hnbgu.ac.in/privacypolicy
10201481,https://www.hnbgu.ac.in/disclaimer
