orgId,urls
3837631,https://www.zoho.com/privacy.html
3838520,https://sigmauniversity.ac.in/privacy-policy/
3838656,https://accsofterp.com/privacypolicy.html
3838669,https://www.feepayr.com/Static/Terms.html
3838669,https://www.iitms.co.in/privacy-policy/
3838669,https://www.iitms.co.in/terms-and-conditions/
3838733,https://dhi-edu.com/privacy_policy.html
3839019,https://www.myclassboard.com/data-privacy-commitment/
3839019,https://www.myclassboard.com/privacy-policy/
3839019,https://www.myclassboard.com/terms-conditions/
3839666,https://www.bput.ac.in/page.php?purl=terms_and_conditions
3839666,https://www.bput.ac.in/terms_and_conditions.html
3840263,https://stthomastvm.edu.in/
3840641,https://www.svitim.com/page.php?id=TWpRMQ==
3840641,https://www.svitim.com/page.php?id=TWpRMg==
3840660,https://svkm.ac.in/Privacy%20policy/HF__4.html
3840910,https://unipune.ac.in/university_files/copyright.htm
3841377,https://www.united.ac.in/privacy-policy
3841380,https://www.united.ac.in/privacy-policy
3841382,https://www.united.ac.in/privacy-policy
3841630,https://velammal.edu.in/Term_and_Conditions
3841732,https://www.vidyanikethan.edu/privacy-policy/
3843136,https://cloud.asutoshcollege.in/
3843154,https://osmaniaerp.com/cstonline/Attachments/Website_Policies.PDF
3843241,https://www.qfixinfo.com/privacy-policy.php
3843241,https://www.qfixinfo.com/tnc.php
3844199,https://www.mitmuzaffarpur.org/privacy-policy/
3844333,https://mkcl.org/privacy-policy/
3844333,https://samarth.edu.in/website-policies/
3845209,https://www.iitms.co.in/privacy-policy/
3845209,https://www.iitms.co.in/terms-and-conditions/
3845629,https://samarth.edu.in/website-policies/
3846279,https://bangaloreuniversity.karnataka.gov.in/terms-and-conditions
3846279,https://trustinfinie.com/termsAndConditions.html
3848006,https://zcoer.in/privacy-policy/
4544880,https://aktu.ac.in/disclaimer.html
4544880,https://samarth.edu.in/website-policies/
4544964,https://pec.ac.in/hyperlink-policy
4544964,https://pec.ac.in/privacy-policy
4544964,https://pec.ac.in/terms-conditions
4544964,https://pec.ac.in/website-policies
4546537,https://aktu.ac.in/disclaimer.html
4546537,https://aktu.ac.in/hyperlinking-policy.html
4546537,https://aktu.ac.in/privacy-policy.html
4547059,https://linways.com/privacy_policy.html
4547059,https://linways.com/terms_and_conditions.html
4547247,https://osmaniaerp.com/cstonline/Attachments/Website_Policies.PDF
4637122,https://samarth.edu.in/terms-and-conditions/
4781739,https://samarth.edu.in/terms-and-conditions/
4781739,https://samarth.edu.in/website-policies/
4794887,https://okiedokiepay.com/privacy-policy
4815263,https://mkcl.org/privacy-policy/
4815263,https://samarth.edu.in/terms-and-conditions/
4815263,https://samarth.edu.in/website-policies/
4815263,https://www.iitms.co.in/privacy-policy/
4817853,https://learnsquare.co/terms
4824385,https://exams.mictech.ac.in/PrivacyPolicy.aspx
4832492,https://www.iec.edu.in/terms%20of-service.php
4834103,https://learnqoch.com/terms-and-condition/
4834103,https://ourlib.in/terms-and-conditions
4836703,https://www.odoo.com/documentation/19.0/legal.html
4867134,https://www.ramauniversity.ac.in/terms-privacy-policy-18-73
4867134,https://www.ramauniversity.ac.in/terms-terms-18-72
5146887,https://www.iwebtechno.com/privacy-policy
5410415,https://samarth.edu.in/terms-and-conditions/
5410415,https://samarth.edu.in/website-policies/
5411968,https://www.edupluscampus.com/disclaimer
5411968,https://www.edupluscampus.com/privacy-policy
5411968,https://www.edupluscampus.com/terms-of-use
5412681,https://dspmuranchi.ac.in/TermsAndConditions.aspx
5412681,https://samarth.edu.in/website-policies/
5818062,https://nsuniv.ac.in/privacy-policy/
5818334,https://linways.com/terms_and_conditions.html
5877329,https://www.iitms.co.in/terms-and-conditions/
5877335,https://www.iitms.co.in/terms-and-conditions/
5877498,https://www.soil.edu.in/privacy-policy/
5967736,https://samarth.edu.in/terms-and-conditions/
5967736,https://samarth.edu.in/website-policies/
5968196,https://sis.jntuhceh.ac.in/terms_conditions.html
6802121,https://glwec.in/terms-and-conditions
7586120,https://www.iitms.co.in/terms-and-conditions/
7588669,https://shivshaktiweb.net/legare
7588669,https://shivshaktiweb.net/ppolicy
7588669,https://shivshaktiweb.net/tandc
10001723,https://unipune.ac.in/university_files/copyright.htm
10038757,https://aiimsnagpur.edu.in/termsofuse
10039619,https://aktu.ac.in/privacy-policy.html
10039619,https://samarth.edu.in/website-policies/
10039695,https://dbit.in/privacy.html
10041680,https://rntu.ac.in/privacy-policy
10042657,https://samarth.edu.in/website-policies/
10044849,https://mapmyaccess.com/privacy-policy.html
10044849,https://mapmyaccess.com/terms-and-conditions.html
10044849,https://nmims.edu/disclaimer
10044849,https://nmims.edu/privacy-policy.php
10044849,https://svkm.ac.in/Disclaimer/HF__11.html
10044849,https://svkm.ac.in/Privacy%20policy/HF__4.html
10044849,https://www.nmims.edu/disclaimer
10044849,https://www.nmims.edu/privacy-policy
10044849,https://www.nmims.edu/privacy-policy.php
10047642,https://hnbgu.ac.in/privacypolicy
10047642,https://samarth.edu.in/website-policies/
10057488,https://dpu.edu.in/documents/terms-and-conditions.pdf?v=12345
10063096,https://samarth.edu.in/terms-and-conditions/
10063096,https://uni1erp.in/terms-of-service
10063365,https://unipune.ac.in/university_files/copyright.htm
10063365,https://unipune.ac.in/university_files/disclaimer.htm
10063365,https://unipune.ac.in/university_files/privacy_statement.htm
10069945,https://www.myloft.xyz/myloft-privacy-policy/
10069945,https://www.myloft.xyz/myloft-terms-of-service/
10070396,https://dhiu.in/terms-and-conditions
10079025,https://samarth.edu.in/terms-and-conditions/
10081770,https://www.jagannathuniversity.org/others/terms-and-conditions
10132061,https://etlab.in/terms-of-service
10150037,https://samarth.edu.in/terms-and-conditions/
10150037,https://samarth.edu.in/website-policies/
10150237,https://jncu.ac.in/termsConditions.aspx
10150308,https://www.keycloak.org/security
10151622,https://ipgmer.gov.in/privacy-policy
10151622,https://ipgmer.gov.in/terms-conditions
10151622,https://sskm.trackmyfees.com/privacy-policy
10152078,https://samarth.edu.in/terms-and-conditions/
10152078,https://samarth.edu.in/website-policies/
10157215,https://mkcl.org/privacy-policy/
10157215,https://samarth.edu.in/terms-and-conditions/
10157215,https://samarth.edu.in/website-policies/
10157215,https://ycmou.digitaluniversity.ac/Disclaimer.aspx
10200655,https://msdsuonline.in/Disclaimer.aspx
10200835,https://web.knimbus.com/privacy-and-terms
10202896,https://samarth.edu.in/terms-and-conditions/
10202896,https://samarth.edu.in/website-policies/
10208696,https://www.iitms.co.in/terms-and-conditions/
10233986,https://transcend.org.in/terms-conditions/
10235878,https://samarth.edu.in/website-policies/
10282912,https://samarth.edu.in/terms-and-conditions/
10282912,https://samarth.edu.in/website-policies/
10287263,https://www.sgrru.ac.in/terms-and-conditions
10305711,https://dhelms.in/privacy_policy.html
10306391,https://samarth.edu.in/terms-and-conditions/
10306391,https://samarth.edu.in/website-policies/
10309103,https://www.lpu.in/disclaimer.php
10309103,https://www.lpu.in/privacy.php
10309103,https://www.lpu.in/terms-conditions.php
10309103,https://www.lpuonline.com/disclaimer
10309103,https://www.lpuonline.com/privacy-policy
10324438,https://vignan.ac.in/terms.php
10325053,https://www.mgmuhs.com/Disclaimer.html
10328055,https://eazyclasses.com/terms-and-conditions
10335605,https://hpuniv.ac.in/innerpage/website-policies.php
10437741,https://samarth.edu.in/terms-and-conditions/
10437741,https://samarth.edu.in/website-policies/
10437741,https://svt.edu.in/academic-terms-vacations/
10486061,https://finxinstitute.com/privacy-policy
10486061,https://finxinstitute.com/terms-and-conditions
10486120,https://unipune.ac.in/university_files/copyright.htm
10490577,https://samarth.edu.in/terms-and-conditions/
10490577,https://samarth.edu.in/website-policies/
10491167,https://linways.com/privacy_policy.html
10491167,https://linways.com/terms_and_conditions.html
10496738,https://jguni.edu.in/view-page/privacy-policy
10496738,https://jguni.edu.in/view-page/terms-and-conditions
10526511,https://samarth.edu.in/website-policies/
10542245,https://uudoon.in/privacy-policy.php
11427610,https://snpsu.edu.in/privacy_policys
