orgid,tnc_url
4793179,https://www.kkwagh.edu.in/engineering/pdf/terms_condition_kkwagh.pdf
10296997,https://klyuniv.ac.in/website-policy/
5912596,https://archive.iqac.puchd.ac.in/docs/2022/20220627165851-itpolicies.pdf
664045,https://ksouportal.com/Views/privacypolicyKSOU.html
3828050,https://klyuniv.ac.in/website-policy/
7587023,https://coe.annauniv.edu/home/disclamer.php
664348,https://shivanshtechnology.com/privacy-policy/
3820490,https://sites.google.com/mmchri.ac.in/medicallibrary/privacy-policy
3820490,https://sites.google.com/mmchri.ac.in/medicallibrary/disclaimer
4781707,http://cet-gov.ac.in/web/terms-and-conditions
3841628,https://www.agtindia.com/privacy-policy/
3828225,https://ifwerp.com/disclaimer/
3828225,https://www.ifwerp.com/privacy-policy/
3828225,https://www.ifwerp.com/terms-of-service/
10257875,https://www.glorywebs.com/terms-and-conditions.html
10257875,https://www.glorywebs.com/privacy-policy.html
10257875,https://nhl-lms.in/privacy-policy
3828820,https://ghcollege.ac.in/index.php?option=com_content&view=article&id=186&Itemid=0
3828820,https://ghcollege.ac.in/index.php?option=com_content&view=article&id=187&Itemid=0
3815338,https://spontom.com/#/privacy
3815338,https://spontom.com/#/terms
3802832,https://www.dsu.edu.in/privacy-policy
10240938,https://dpu.edu.in/documents/terms-and-conditions.pdf?v=12345
10240938,https://dpu.edu.in/documents/privacy-policy.pdf?v=12345
10240938,https://dpu.edu.in/documents/disclaimer.pdf?v=12345
3813614,https://cwit.mespune.org/privacy-policy/
3826212,https://cdoe.bharatividyapeeth.integratededucation.pwc.in/sso/auth/legal-notices/terms-and-conditions
4820896,https://www.dsu.edu.in/privacy-policy
3842065,https://vmmc-sjh.mohfw.gov.in/disclaimer
3842065,https://vmmc-sjh.mohfw.gov.in/terms-use
3842065,https://vmmc-sjh.mohfw.gov.in/terms-conditions
3842065,https://vmmc-sjh.mohfw.gov.in/security-policy
3842065,https://vmmc-sjh.mohfw.gov.in/privacy-policy
3821439,https://sgisikar.org/privacy-policy-2/
3821439,https://sgisikar.org/terms-and-condition/
4834067,https://www.imu.edu.in/imunew/privacy-policy
4834067,https://www.imu.edu.in/imunew/term-condition
3804110,https://goamclms.in/privacy-policy
10080661,https://jutgyanjyoti.jharkhand.gov.in/img/JUT%20Terms%20and%20conditions.pdf
3840178,https://www.swaminarayanuniversity.ac.in/terms_services
3840178,https://www.swaminarayanuniversity.ac.in/PrivacyPolicy
4778828,https://cdoe.bharatividyapeeth.integratededucation.pwc.in/sso/auth/legal-notices/terms-and-conditions
3839732,https://sritgroup.net/privacy-policy/
3839732,https://sritgroup.net/terms-and-conditions/
3835764,https://pimrindore.ac.in/privacy-policy/
3835764,https://pimrindore.ac.in/disclaimer/
3827907,https://www.dimakhconsultants.com/terms-of-use/
663891,https://www.nou.ac.in/terms-conditions
663891,https://www.nou.ac.in/privacy-policy
10056480,https://www.samglobaluniversity.ac.in/privacy-policy/
10056480,https://www.samglobaluniversity.ac.in/terms-and-conditions/
664320,https://www.rmlnlu.ac.in/en/page/terms-amp;-conditions
664320,https://www.rmlnlu.ac.in/en/page/privacy-policy
664320,https://www.rmlnlu.ac.in/en/page/disclaimer
10233700,https://www.silexsoftwares.com/privacy-policy/
4544951,https://www.therapidmind.com/privacy-policy
4544951,https://www.therapidmind.com/terms-conditions
3832481,https://cimsstudentnewui.mastersofterp.in/
3832481,https://www.iitms.co.in/privacy-policy/
3832481,https://www.iitms.co.in/terms-and-conditions/
3839818,https://dnexusmedia.com/terms-of-service
3839818,https://dnexusmedia.com/privacy-policy
10548823,https://www.icai.org/post/16585
10548823,https://www.icai.org/post/16567
10548823,https://www.icai.org/post/16566
4544801,https://cdoe.bharatividyapeeth.integratededucation.pwc.in/sso/auth/legal-notices/terms-and-conditions
3829721,https://www.webcomindia.biz/privacy.html
3829721,https://www.webcomindia.biz/terms-and-conditions.html
10054113,https://fsu.edu.in/privacy-policy-2/
3824692,https://arihantcollege.ac.in/terms-conditions/
3824692,https://arihantcollege.ac.in/privacy-policy/
664336,https://www.mangalayatan.in/disclaimer/
664336,https://www.mangalayatan.in/privacy-policy/
10482043,https://linways.com/privacy_policy.html
3815871,https://gmcjjh.edu.in/privacy-policy/
3815871,https://gmcjjh.edu.in/terms-conditions/
663907,https://igkv.ac.in/site/about/Policy
3832660,https://maicindia.org/T%26C.php
3832660,https://maicindia.org/privacy_policy.php
10256103,https://www.myclassboard.com/terms-conditions/
10256103,https://www.myclassboard.com/privacy-policy/
10256103,https://acc.edu.in/privacy-policy/
10005403,https://www.webx99.com/privacy
10005403,https://www.webx99.com/terms
5442276,https://www.acadmin.in/terms-condition/
5442276,https://www.acadmin.in/privacy-policy/
10148088,https://medicaleducation.rajasthan.gov.in/mcjodhpur/#/jankalyan-category-and-entry-type/0/51/91
10148088,https://medicaleducation.rajasthan.gov.in/mcjodhpur/#/jankalyan-category-and-entry-type/0/51/88
10148088,https://medicaleducation.rajasthan.gov.in/mcjodhpur/#/jankalyan-category-and-entry-type/0/51/90
3839448,https://www.dreamindia.net/privacy-policy
3830353,https://emperor-solutions.com/disclaimer.html
3830353,https://emperor-solutions.com/privacypolicy.html
10267734,https://www.vmedulife.com/privacy-policy
10267734,https://www.vmedulife.com/terms-of-service
10290680,https://www.suksn.edu.in/privacypolicy.aspx
10290680,https://www.suksn.edu.in/termsConditions.aspx
10290680,https://www.suksn.edu.in/disclaimer.aspx
10290680,https://samarth.edu.in/terms-and-conditions/
10290680,https://samarth.edu.in/samarthegov-privacy-statement/
3844889,https://www.intersmartsolution.com/privacy-policy/
3844889,https://www.intersmartsolution.com/terms-and-conditions/
3841980,https://rightbrainstechnology.com/site/terms-Conditions.php
3841980,https://rightbrainstechnology.com/site/privacy-policy.php
3841172,https://meraseo.com/terms-conditions
3841172,https://samarth.edu.in/terms-and-conditions/
3841172,https://samarth.edu.in/samarthegov-privacy-statement/
4830600,https://ksouportal.com/Views/privacypolicyKSOU.html
7586061,https://amu.ac.in/sub-page/disclaimer
7586061,https://ahatechnocrats.com/privacy-policy#term-and-condition
7586061,https://ahatechnocrats.com/privacy-policy
3805607,https://kmcrihubballi.karnataka.gov.in/en
3814001,https://vmedulife.com/terms-of-service/
10303185,https://samarth.edu.in/terms-and-conditions/
10303185,https://samarth.edu.in/samarthegov-privacy-statement/
664666,https://www.universityoftechnology.edu.in/terms-and-conditions/
664666,https://www.universityoftechnology.edu.in/privacy-and-refund-policy/
5430747,https://www.graphixmedia.net/terms-and-conditions
5430747,https://www.graphixmedia.net/privacy-policy
3798532,https://prpotepatilengg.ac.in/assets/pdf/policy-doc/online_payment_policy.pdf
3798532,https://prpotepatilengg.ac.in/assets/pdf/policy-doc/privacy_policy.pdf
3845393,https://enovasolutions.com/privacy-policy
3828349,https://www.auegov.ac.in/PrivacyPolicy
3826266,https://www.careercollegeindia.com/terms-and-condition
3826266,https://www.careercollegeindia.com/privacy-policy
10205691,https://sso.rajasthan.gov.in/policies
11342006,https://suh.edu.in/terms-of-services/
11342006,https://suh.edu.in/privacy-policy/
3802507,https://www.acadmin.in/privacy-policy/
3802507,https://www.acadmin.in/terms-condition/
664643,https://aisectuniversityjharkhand.ac.in/policies/privacy-policy
3825275,https://bbsbec.edu.in/privacy-policy/
3825275,https://bbsbec.edu.in/disclaimer/
10083102,https://cdoe.bharatividyapeeth.integratededucation.pwc.in/sso/auth/legal-notices/terms-and-conditions
10042462,https://www.icsi.edu/privacy/
10042462,https://www.icsi.edu/terms/
3816316,https://www.nift.ac.in/bhopal/shillong/jodhpur/chennai/kangra/mumbai/patna/chennai/termsandcondition
3816316,https://www.nift.ac.in/bhopal/shillong/jodhpur/chennai/kangra/mumbai/patna/chennai/privacypolicy
3825728,https://premento.com/terms-of-service
3844971,https://www.nrias.ac.in/terms-conditions
3813901,https://ellenkicet.ac.in/terms-conditions-2/
3813901,https://ellenkicet.ac.in/privacy-policy-2/
664132,https://mpkv.ac.in/Home/PrivacePolicy
3830198,https://www.iibsonline.com/term-condition
3830198,https://www.iibsonline.com/privacy-policy
3826333,https://ccc.rccknp.com/Disclaimer.php
3826333,https://ccc.rccknp.com/TermsAndConditions.php
3826333,https://ccc.rccknp.com/PrivacyPolicy.php
664009,https://www.bgsbu.ac.in/terms-and-conditions
664009,https://www.bgsbu.ac.in/privacy-policy
664009,https://samarth.edu.in/terms-and-conditions/
664009,https://samarth.edu.in/samarthegov-privacy-statement/
3827619,https://dorandacollege.com/privacy-policy/
10041863,https://cdoe.bharatividyapeeth.integratededucation.pwc.in/sso/auth/legal-notices/terms-and-conditions
10241147,https://www.uniraj.ac.in/index.php?mid=139
3824107,https://aitsrajampet.ac.in/privacy-policy
3840233,https://stcchzb.ac.in/PrivacyPolicy/
3808321,https://luckyinstitute.org/policy.php
10545308,https://rahuleducation.org/privacy-policy/
3812770,http://dhondi.ai/terms-and-conditions
3812770,https://dhondi.ai/privacy-policy
5408875,https://www.iimc.gov.in/privacy-policy
5408875,https://www.iimc.gov.in/terms-use
5408875,https://www.iimc.gov.in/disclaimer
11333012,https://www.nmims.edu/disclaimer/
11333012,https://www.nmims.edu/privacy-policy/
10317594,https://medical.dpu.edu.in/document/Updated-Privacy-Policy25.pdf
10317594,https://medical.dpu.edu.in/document/Updated-Terms-Conditions25.pdf
10317594,https://medical.dpu.edu.in/document/Updated-Disclaimer-Policy25.pdf
11287601,https://aud.delhi.gov.in/privacy-policy
11336953,https://mssu.ac.in/wp-content/uploads/2024/04/Terms_of_Service.pdf
11336953,https://mssu.ac.in/wp-content/uploads/2024/04/Privacy_Policy.pdf
3799129,https://skf.edu.in/privacy.php
3823660,https://accetedu.in/privacy.php
10071700,https://www.cpj.edu.in/privacy-policy/
664579,https://mhu.edu.in/privacy-policy/
664579,https://mhu.edu.in/terms-and-conditions/
3847938,https://www.vgi.ac.in/privacy-policy
3847938,https://www.vgi.ac.in/term-of-services
3824926,https://atme.in/privacy.php
5925389,https://sabvmcri.karnataka.gov.in/en
10046432,https://www.aiimsbilaspur.edu.in/disclaimer
10046432,https://www.aiimsbilaspur.edu.in/website-policy
10046432,https://lms.aiimsbilaspur.edu.in/privacy_policy/
664053,https://www.nimhans.ac.in/privacy-policy
664053,https://www.nimhans.ac.in/generalterms-refundpolicy
3830993,https://jntuhcej.ac.in/terms_conditions
3830993,https://www.uaa.jntuh.ac.in/privacypolicy
3830993,https://jntuhcej.ac.in/privacy_policy
10083156,https://pg.pragatimahavidyalaya.in/privacy-policy-2/
3805955,https://emperor-solutions.com/disclaimer.html
3805955,https://emperor-solutions.com/privacypolicy.html
3843725,https://sublimetechnologies.in/terms-and-conditions
3843725,https://sublimetechnologies.in/privacy-policy-invoizo
3843725,https://sublimetechnologies.in/privacy-policy
3807491,https://tmc.gov.in/TERMPOLI
3807491,https://tmc.gov.in/DISCLAIMER
10059293,https://gcetj.ac.in/PrivacyPolicy.php
10059293,https://gcetj.ac.in/TermsandConditions.php
3828867,https://giet.ac.in/Privacy_Policy
3805954,https://srvinfotech.com/termsandcondition
3805954,https://srvinfotech.com/privacypolicy
3830553,https://lms.itmuniversity.ac.in/privacy/
3824501,https://annadacollege.ac.in/terms-conditions
3824501,https://annadacollege.ac.in/privacy-policy
3824751,https://www.aryacollege.org/privacy-policy/
3824751,https://www.aryacollege.org/terms-and-conditions/
3846070,https://wenthemes.com/terms-and-conditions/
3846070,https://wenthemes.com/privacy-policy/
4548053,https://www.sandipuniversity.edu.in/terms-conditions.php
4548053,https://www.sandipuniversity.edu.in/privacy-policy.php
3798826,https://sapoly.edu.in/terms-and-conditions.html
3798826,https://sapoly.edu.in/privacy-and-policy.html
3799240,https://srfti.ac.in/website-policies/
3827183,https://www.dbit.in/privacy.html
3830967,https://emperor-solutions.com/disclaimer.html
3830967,https://emperor-solutions.com/privacypolicy.html
3834450,https://www.edupluscampus.com/disclaimer
3834450,https://www.edupluscampus.com/privacy-policy
3834450,https://www.edupluscampus.com/terms-of-use
3834450,https://www.edupluscampus.com/terms-and-conditions
3805538,http://www.keck.ac.in/legal/privacypolicy
3805538,http://www.keck.ac.in/legal/termandcondition
3830867,https://jitnashik.edu.in/jit-main/reports/erppolicy.pdf
3832402,https://lnctu.ac.in/disclaimer/
7586135,http://jntuhaac.in/Payment/PrivacyPolicy
7586135,http://jntuhaac.in/Payment/TermsandConditions
10551223,https://www.iitms.co.in/terms-and-conditions/
10551223,https://www.iitms.co.in/privacy-policy/
3831848,https://www.weknowtech.in/privacy_policy.php
3831848,https://www.weknowtech.in/term_of_service.php
6799746,https://masterwebwork.com/terms-of-service/
6799746,https://masterwebwork.com/privacy-policy/
11244309,https://merchant.razorpay.com/policy/N6aUnGUmaCF2mq/terms
11244309,https://merchant.razorpay.com/policy/N6aUnGUmaCF2mq/privacy
664380,https://www.isine.ac.in/files/disclaimer.pdf
3831025,https://www.jpnce.ac.in/news/terms-conditions.php
3831025,https://www.jpnce.ac.in/news/privacypolicy.php
3834914,https://nriit.edu.in/wp-content/uploads/2021/12/Privacy-Policy.pdf
3841998,https://www.sviet.ac.in/terms-and-conditions
3841998,https://www.sviet.ac.in/privacy-policy
10147394,https://samarth.edu.in/terms-and-conditions/
10147394,https://samarth.edu.in/website-policies/
10208622,https://www.amrita.edu/terms-conditions/
3831335,https://www.iitms.co.in/terms-and-conditions/
3831335,https://www.iitms.co.in/privacy-policy/
10293526,https://www.hnbgu.ac.in/privacypolicy
10293526,https://www.hnbgu.ac.in/disclaimer
3827407,https://dotcominfotech.co.in/pdf/website_privacyPolicy.pdf
3827407,https://dotcominfotech.co.in/pdf/website_tnc.pdf
10042258,https://www.lnmipat.ac.in/privacy/
3800317,https://www.kriatecglobal.com/?page=condition
3800317,https://www.kriatecglobal.com/?page=policy
5967606,https://tezpur-mch.assam.gov.in/policy/privacy-policy
3847464,https://www.dashsolution.in/privacy-policy.php
3847464,https://www.dashsolution.in/terms-and-conditions.php
10215906,https://qualsofttech.com/privacy-policy/
3805539,https://swicons.in/terms-and-conditions.html
3805539,https://swicons.in/privacy-policy.html
3829025,https://www.netshellsoftwaresolutions.com/Netshell-Terms-and-Conditions
6804547,https://bkbiet.ac.in/privacy-policy/
10280524,https://dpu.edu.in/documents/privacy-policy.pdf
10280524,https://dpu.edu.in/documents/terms-and-conditions.pdf
10280524,https://dpu.edu.in/documents/disclaimer.pdf
3804802,https://www.idealinstitute.edu.in/legal/terms-condition
3804802,https://www.idealinstitute.edu.in/legal/privacy-policy
3827220,https://polytropicsystem.in/privacy-policy.php
3840495,https://rightbrainstechnology.com/site/terms-Conditions.php
3840495,https://rightbrainstechnology.com/site/privacy-policy.php
3839634,https://www.campx.in/terms
3839634,https://www.campx.in/privacy-policy
3836057,https://adm.rajdhanicollege.org.in/
10233866,https://chillipages.com/privacy-policy.php
10200873,https://exams.jbiet.edu.in/PrivacyPolicy.aspx
10200873,https://exams.jbiet.edu.in/DP.aspx
10052042,https://ghru.edu.in/document/privacy_policy.html
10052042,https://ghru.edu.in/document/terms_and_conditions.html
10301483,https://gtb4cec.org/terms-and-conditions
10236410,https://nobleuniversity.ac.in/privacy-policy/
10236410,https://nobleuniversity.ac.in/terms-conditions/
3841796,https://bhashini.gov.in/gyankosh?tab=terms-of-use&fromFooter=true
10204180,https://www.mgu.ac.in/terms-of-use/
4544577,https://www.knimbus.com/terms-of-use-teams.html
4544577,https://web.knimbus.com/privacy-and-terms
5877765,https://www.rcaa.in/site/privacy.dz
3845193,https://cimsstudentnewui.mastersofterp.in/#
3826451,https://ucanapply.com/privacy.html
3836960,https://vmedulife.com/privacy-policy/
664469,https://www.utu.ac.in/Privacy.html
3799545,https://nalandaconnect.in/#policies
10205454,http://www.ideunom.ac.in/pdf/online_terms_conditions.pdf
6803805,https://www.jilit.co.in/privacy-policy.html
6803805,https://www.jilit.co.in/disclaimer.html
3833738,https://samarth.edu.in/terms-and-conditions/
3833738,https://samarth.edu.in/samarthegov-privacy-statement/
3823698,https://agcamritsar.in/privacy-policy.php
3823698,https://amritsar.ptu.ac.in/privacy-policy
3833520,https://studentservices.jntuh.ac.in/oss/resources/files/TermsandConditions.pdf
