orgid,tnc_url
3802764,https://www.du.ac.in/index.php?page=disclaimer
3802764,https://samarth.edu.in/terms-and-conditions/
3802764,https://samarth.edu.in/samarthegov-privacy-statement/
3802764,https://www.refread.com/privacyandpolicy
3840366,https://www.ststephens.edu/privacy-policy/
3840366,https://samarth.edu.in/terms-and-conditions/
3840366,https://samarth.edu.in/samarthegov-privacy-statement/
3840366,https://www.refread.com/privacyandpolicy
10200021,https://www.sggscc.ac.in/Privacy%20Policy.html
10200021,https://www.du.ac.in/index.php?page=disclaimer
10200021,https://samarth.edu.in/terms-and-conditions/
10200021,https://samarth.edu.in/samarthegov-privacy-statement/
10200021,https://www.refread.com/privacyandpolicy
3832480,https://www.du.ac.in/index.php?page=disclaimer
3832480,https://samarth.edu.in/terms-and-conditions/
3832480,https://samarth.edu.in/samarthegov-privacy-statement/
3832480,https://www.refread.com/privacyandpolicy
3804923,https://ipcw.mobiquel.com/smartprof/Privacy%20Policy.html
3804923,https://www.du.ac.in/index.php?page=disclaimer
3804923,https://samarth.edu.in/terms-and-conditions/
3804923,https://samarth.edu.in/samarthegov-privacy-statement/
3804923,https://www.refread.com/privacyandpolicy
3838423,https://www.du.ac.in/index.php?page=disclaimer
3838423,https://samarth.edu.in/terms-and-conditions/
3838423,https://samarth.edu.in/samarthegov-privacy-statement/
3838423,https://www.refread.com/privacyandpolicy
3806503,https://www.samphireitsolutions.com/Privacy-policy.html
3806503,https://samarth.edu.in/terms-and-conditions/
3806503,https://samarth.edu.in/samarthegov-privacy-statement/
3806503,https://www.refread.com/privacyandpolicy
3840541,https://www.du.ac.in/index.php?page=disclaimer
3840541,https://samarth.edu.in/terms-and-conditions/
3840541,https://samarth.edu.in/samarthegov-privacy-statement/
3840541,https://www.refread.com/privacyandpolicy
3836056,https://www.du.ac.in/index.php?page=disclaimer
3836056,https://samarth.edu.in/terms-and-conditions/
3836056,https://samarth.edu.in/samarthegov-privacy-statement/
3836056,https://www.refread.com/privacyandpolicy
3830929,https://www.jmc.ac.in/Privacy%20Policy.html
3830929,https://samarth.edu.in/samarthegov-privacy-statement/
3830929,https://www.refread.com/privacyandpolicy
10152194,https://www.du.ac.in/index.php?page=disclaimer
10152194,https://samarth.edu.in/terms-and-conditions/
10152194,https://samarth.edu.in/samarthegov-privacy-statement/
10152194,https://www.refread.com/privacyandpolicy
3838077,https://sgtbkhalsadu.ac.in/smartprof/Privacy%20Policy.html
3838077,https://www.du.ac.in/index.php?page=disclaimer
3838077,https://samarth.edu.in/terms-and-conditions/
3838077,https://samarth.edu.in/samarthegov-privacy-statement/
3838077,https://www.refread.com/privacyandpolicy
3832732,https://mamc.delhi.gov.in/mamc/terms-conditions
3832732,https://samarth.edu.in/samarthegov-privacy-statement/
3832732,https://www.refread.com/privacyandpolicy
3832676,https://www.du.ac.in/index.php?page=disclaimer
3832676,https://samarth.edu.in/terms-and-conditions/
3832676,https://samarth.edu.in/samarthegov-privacy-statement/
3832676,https://www.refread.com/privacyandpolicy
3839388,https://www.du.ac.in/index.php?page=disclaimer
3839388,https://samarth.edu.in/terms-and-conditions/
3839388,https://samarth.edu.in/samarthegov-privacy-statement/
3839388,https://www.refread.com/privacyandpolicy
3832539,https://www.du.ac.in/index.php?page=disclaimer
3832539,https://samarth.edu.in/terms-and-conditions/
3832539,https://samarth.edu.in/samarthegov-privacy-statement/
3832539,https://www.refread.com/privacyandpolicy
3831172,https://www.kalindicollege.in/wp-content/uploads/2026/01/Notice-Institutional-Email-ID.pdf
3831172,https://www.refread.com/privacyandpolicy
3831172,https://samarth.edu.in/terms-and-conditions/
3831172,https://samarth.edu.in/samarthegov-privacy-statement/
3837566,https://www.samphireitsolutions.com/Privacy-policy.html
3837566,https://www.refread.com/privacyandpolicy
3837566,https://samarth.edu.in/terms-and-conditions/
3837566,https://samarth.edu.in/samarthegov-privacy-statement/
3825286,https://www.du.ac.in/index.php?page=disclaimer
3825286,https://samarth.edu.in/terms-and-conditions/
3825286,https://samarth.edu.in/samarthegov-privacy-statement/
3825286,https://www.refread.com/privacyandpolicy
3843571,https://lhmc-hosp.gov.in/index4.php?lang=1&level=0&linkid=39&lid=39
3843571,https://lhmc-hosp.gov.in/index4.php?lang=1&level=0&linkid=31&lid=31
3843571,https://lhmc-hosp.gov.in/index4.php?lang=1&level=0&linkid=41&lid=41
3843571,https://www.du.ac.in/index.php?page=disclaimer
3843571,https://samarth.edu.in/terms-and-conditions/
3843571,https://samarth.edu.in/samarthegov-privacy-statement/
3843571,https://www.refread.com/privacyandpolicy
3825536,https://erp.bharati.du.ac.in/Privacy%20Policy.html
3825536,https://www.du.ac.in/index.php?page=disclaimer
3825536,https://samarth.edu.in/terms-and-conditions/
3825536,https://samarth.edu.in/samarthegov-privacy-statement/
3825536,https://www.refread.com/privacyandpolicy
3833674,https://www.motilal.mobiquel.com/Privacy%20Policy.html
3833674,https://www.du.ac.in/index.php?page=disclaimer
3833674,https://samarth.edu.in/terms-and-conditions/
3833674,https://samarth.edu.in/samarthegov-privacy-statement/
3833674,https://www.refread.com/privacyandpolicy
10313753,https://www.aurobindoe.du.ac.in/disclaimer
10313753,https://samarth.edu.in/terms-and-conditions/
10313753,https://samarth.edu.in/samarthegov-privacy-statement/
10313753,https://www.refread.com/privacyandpolicy
3803294,https://www.dsc.mobiquel.com/smartprof/Privacy%20Policy.html
3803294,https://www.du.ac.in/index.php?page=disclaimer
3803294,https://samarth.edu.in/terms-and-conditions/
3803294,https://samarth.edu.in/samarthegov-privacy-statement/
3803294,https://www.refread.com/privacyandpolicy
3836073,https://www.du.ac.in/index.php?page=disclaimer
3836073,https://samarth.edu.in/terms-and-conditions/
3836073,https://samarth.edu.in/samarthegov-privacy-statement/
3836073,https://www.refread.com/privacyandpolicy
3842900,https://www.andcollege.du.ac.in/Privacy%20Policy.html
3842900,https://www.du.ac.in/index.php?page=disclaimer
3842900,https://samarth.edu.in/terms-and-conditions/
3842900,https://www.refread.com/privacyandpolicy
3842900,https://samarth.edu.in/samarthegov-privacy-statement/
3841297,https://www.du.ac.in/index.php?page=disclaimer
3841297,https://samarth.edu.in/terms-and-conditions/
3841297,https://www.refread.com/privacyandpolicy
3841297,https://samarth.edu.in/samarthegov-privacy-statement/
3840805,https://www.sxcran.org/Student/login.aspx
5412398,https://student.camu.in/v2/?id=66b32b6c611463d35bba42dc
11316299,https://rbu.knimbus.com/portal/v2/default/login
664609,https://accsoft.lnctu.ac.in/Accsoft2/studentLogin.aspx
664609,https://portal.lnct.ac.in/Accsoft2/studentlogin.aspx
10151284,https://cdoe.bharatividyapeeth.integratededucation.pwc.in/sso/auth/login
10151284,https://cdoe.bharatividyapeeth.integratededucation.pwc.in/lms/login/index.php
10151284,https://cdoe.bharatividyapeeth.integratededucation.pwc.in/connectportal/Owner/Login
664483,https://erp.deshbhagatuniversity.in/account/login
664483,https://learn.dbuonline.in/d2l/login
664483,https://gwac.wheebox.com/LOGIN-2/dbu.jsp
3800484,https://dkteresults.contineo.in:6061/#!
3800484,https://www.ptuexam.com/
3800484,https://ptudocs.com/
3830605,https://online.vtu.ac.in/auth/login
3830605,https://vtu.internyet.in/sign-in
3830605,https://uauth.vtu-online.net/login?code=eyJjbGllbnQiOiJ2dHUiLCJyZXF1ZXN0X3R5cGUiOiJBcHBsaWNhbnQiLCJwYWdlIjoic2lnbnVwIn0=#
10078972,https://portal.onlinejain.com/login?next=/dashboard
3831635,https://portal.vmedulife.com/public/auth/#/login/kit-kolhapur
10150259,https://gauhati.samarth.edu.in/index.php/site/login
10150259,https://dibru.samarth.edu.in/index.php/site/login
10150259,https://astu.samarth.edu.in/index.php/site/login
10150259,https://nerimdigitallibrary.in/home
664454,https://erp.gku.ac.in:85/
664454,https://www.gms.gku.ac.in/
3830259,https://examweb.ggsipu.ac.in/web/login.jsp
3830259,https://app.myloft.xyz/user/login?institute=clk8aaxm300sfxp01ynrwxbqb
10296997,https://kums.klyuniv.ac.in/home/loginUi?t=3&L=E
3828050,https://kums.klyuniv.ac.in/home/loginUi?t=3&L=E
664348,https://krishikosh.egranth.ac.in/login
4781707,https://btu.ac.in/BTU/erp/login.php
4781707,https://pay.webfront.in/#/login
3828225,https://gtc.ifwcampuserp.com/
3828225,https://www.gangatechnicalcampus.com/pay-fee-online/
3828225,https://student.mdu.ac.in/index
3828225,https://mdu.samarth.edu.in/index.php/site/login
10257875,https://nhl-lms.in/login
3842065,https://eps.eshiksa.net/DirectFeesv3/VardhmanMahaveerCollege
3821439,https://college24.shekhauniexam.in/login_college.aspx
3840178,https://login.swaminarayanuniversity.ac.in/
3840178,https://skill.swaminarayanuniversity.org/login
3839732,https://srit.onlinevidyalaya.net/Pages/BaseFramework/Security/Login.aspx?OrgGroupId=3440
3835764,https://portal.prestigegwl.org/accsoft_pimg/studentlogin.aspx
3835764,https://accsoftpg.pimrindore.ac.in/accsoft_pg/Studentlogin.aspx
3835764,https://accsoftlaw.pimrindore.ac.in/Accsoft_LAW/Studentlogin.aspx
3835764,https://accsoftug.pimrindore.ac.in/accsoft2/Studentlogin.aspx
3827907,https://erp.dypakurdipune.edu.in/login.htm
663891,https://ums.nou.ac.in/login
663891,https://nalandaopenuniversity.cloudhostdns.net/student/login
663891,https://nou.samarth.edu.in/index.php/site/login
4544951,https://erp.cbit.org.in/
4544951,https://uceou.in/eaf/student/
4544951,https://online.osmaniaerp.com/AFC/info/index
3832481,https://enrollonline.co.in/Registration/Apply/LSRC
10548823,https://eservices.icai.org/per/g21/pub/1666/SelfServices/templates/Login%20Folder21052019122446/Login%20Folder/ICAI%20Phase%20II%20Login%20Page521052019122546.html
4544801,https://cdoe.bharatividyapeeth.integratededucation.pwc.in/sso/auth/login
4544801,https://cdoe.bharatividyapeeth.integratededucation.pwc.in/lms/login/index.php
4544801,https://cdoe.bharatividyapeeth.integratededucation.pwc.in/connectportal/Owner/Login
3815871,https://upload.gmcjjh.edu.in/login
3815871,https://www.muhsonline.net/
10005403,https://gnsu.org/ERP/Student/StudentLogin.aspx
10005403,https://gnsu1.ucanapply.com/
10005403,https://portal.vmedulife.com/public/auth/#/login/gnsu-admin
10005403,https://gnsu.ac.in/admin/login
5442276,https://slrtdc.acadmin.in/studentlogin
5442276,https://grayquest.com/institute/lr-tiwari-degree
3830353,https://ums.malwanchaluniversity.com/accsoft_mu/studentlogin.aspx
10267734,https://portal.vmedulife.com/public/auth/#/login/dgrl-mumbai
10267734,https://muugadmission.samarth.edu.in/index.php/site/login
10267734,https://mum.digitaluniversity.ac/login
10267734,https://mu.samarth.edu.in/index.php/site/login
10290680,https://suksn.samarth.edu.in/index.php/site/login
3841980,https://vckolkata63admission.org/admission2024/new_applicant_CU2024.php
3841980,https://vckolkata.in/eshikshak/
3841172,https://mum.digitaluniversity.ac/login
3841172,https://mu.samarth.edu.in/index.php/site/login
3814001,https://portal.vmedulife.com/public/auth/#/login/ggsf-polytechnic
664666,https://manage.uot.edu.in/student/login
664666,https://manage.uot.edu.in/existingstudentfeepayment
3845393,https://portal.pmctech.org/
11342006,https://suh.student.edwisely.com/
3802507,https://chmbeta.acadmin.in/
3802507,https://mu.samarth.edu.in/index.php/site/login
3802507,https://mum.digitaluniversity.ac/login
3802507,https://muugadmission.samarth.edu.in/index.php/site/login
10042462,https://stimulate.icsi.edu/
10042462,https://smash.icsi.edu/scripts/login.aspx
3816316,https://www.nift.ac.in/user/login
3816316,https://www.cmsnift.com/
664132,https://mpkv.ac.in/Home/Login
3840233,https://stcchzb.shikshavidhan.com/Identity/Account/Login
3808321,https://erp.luckyinstitute.org/
3812770,https://dhondi.smgoih.org/
11333012,https://studentzone-ngasce.nmims.edu/
11333012,https://portal.svkm.ac.in/usermgmt/login
3799129,https://skfedu.in/NewTemplate/Student/Login.aspx
10046432,https://lms.aiimsbilaspur.edu.in/login/
3805955,https://sgi.accsofterp.com/AccSoft_SGI/studentLogin.aspx
3843725,https://sms.maulanaazadcollegekolkata.ac.in/student_area/student_login.php
3843725,https://sms.maulanaazadcollegekolkata.ac.in/student_area/pg_candidate_login.php
3843725,https://maca.ac.in/login
3807491,https://tmc.gov.in/training/frm_Login.aspx
3805954,https://sirsyedcollege.ac.in/crm/
3805954,https://onlinetcssirsyed.meshilogic.co.in/Login.aspx
3824501,https://erp.annadacollege.ac.in/Identity/Account/ForgotPassword
3846070,https://rjt.almaconnect.com/
3798826,https://coe.saec.ac.in/exam/studentlogin/login.php?done=/exam/studentlogin/
3799240,https://career.srfti.ac.in/login.php
3830967,https://portal.jnctpu.edu.in/accsoft_jnctpu/StudentLogin.aspx
3834450,https://mynavsahyadri.edupluscampus.com/
3834450,https://sim.unipune.ac.in/SIM_APP/
3805538,https://beu-bih.ac.in/tpo-login
3805538,https://beu.intelliexams.com/beuexams/LoginScreens/frmStudentLoginPage.aspx
3832402,https://accsoft.lnctu.ac.in/Accsoft2/studentLogin.aspx
3832402,https://accsoft2.lnctu.ac.in/Accsoft2/studentLogin.aspx
7586135,https://sis.jntuhceh.ac.in/student/login
10551223,https://cimsstudentnewui.mastersofterp.in/
3831848,https://knipssexams.in/exam_even_registration_form26.php
3831848,https://rmlau.samarth.edu.in/index.php/site/login
3831848,https://campus.rmlauentrance.in/student/login
3831025,https://student.jpnce.ac.in/login.html
3831025,https://sis.jntuhceh.ac.in/student/login
3841998,https://uj.servergi.com:8079/ISIMSVIET/login
10208622,https://students.amrita.ac.in/login#login
10208622,https://cms.cb.amrita.edu/login
10208622,https://aumscb.amrita.edu/cas/login?
10208622,https://opac.cb.amrita.edu/service=https%3A%2F%2Faumscb.amrita.edu%2Faums%2FJsp%2FCore_Common%2Findex.jsp
10208622,https://cmsagri.cb.amrita.edu/login
3831335,https://www.kbpcollegevashi.edu.in/CPanel/login.aspx
3831335,https://kbpcoes.rayaterp.in/
10293526,https://admission.dbscollegedehradun.in/FeeSearch.aspx
10293526,https://admission.dbscollegedehradun.in/LmsLogin.aspx
10293526,https://admission.dbscollegedehradun.in/Login.aspx
10293526,https://hnbgu.samarth.edu.in/index.php/site/login
10042258,https://www.lnmipat.ac.in/student-panel/login/
10042258,https://exam.lnmipat.ac.in/
10042258,https://akubihar.samarth.edu.in/index.php/site/login
3800317,https://cttc.mfgelearning.com/login.php
3805539,https://kecua.ac.in/index.php/user-login/
3840495,https://snec.erpfees.in/Student/Login.aspx
3840495,https://www.surendranatheveningcollege.in/oer/student_login
3840495,https://www.surendranatheveningcollege.in/spm/students.php
3840495,https://www.surendranatheveningcollege.in/lms/
3840495,https://snec-opac.kohacloud.in/
3839634,https://indu.campx.in/auth/login
3839634,https://studentservices.jntuh.ac.in/oss/login.html
3839634,https://sis.jntuhceh.ac.in/student/login
3836057,https://portal.uuc.ac.in/studentlogin
3836057,https://cbcs19.uuems.in/CBCS_Result/
3836057,https://utkaluniversity.ac.in/lms/lms/login/index.php
10052042,https://ghrua.cybervidya.net/login
4544577,https://aecwb.knimbus.com/portal/v2/default/login
5877765,https://www.ruiacollege.edu/CPanel/login.aspx
5877765,https://enrollonline.co.in/Registration/Apply/RRACM
3826451,https://makaut1.ucanapply.com/smartexam/public/
3836960,https://portal.vmedulife.com/public/auth/#/login/dgrl-mumbai
6803805,https://soaportals.com/StudentPortalSOA/#/
3823698,https://agclms.in/Elogin/StudentLogin
3823698,https://www.ptuexam.com/
3831183,https://klyuniv.ac.in/login/
3831183,https://www.kums.klyuniv.ac.in/home/loginUi?t=3&L=E
3831183,https://kalyanimahavidyalaya.ac.in/grievance/exam-grievances-login
3833194,https://elearning.meri.edu.in/login/index.php
3826584,https://qvipleweb.web.app/login
3826584,https://cimsstudentnewui.mastersofterp.in
3830149,https://exam.iggc.org.in/student/login
3830149,http://student.muhsems.ac.in/student-login
3830149,https://www.muhsonline.net/Default.aspx
3830149,https://automation.muhs.ac.in/
3830149,https://muhs.edu.in/Login
3830149,https://thesis.mgmuhsonline.in/Default.aspx
3802947,https://mdsuajmer.org/portal.html
3802947,https://www.mdsuexam.org/UNIVPANeL2019/univlogin.php
3802947,https://www.mdsuexam.org/MdSudegrE/mainpage.php
3838667,https://cimscertificate.mastersofterp.in/
3838667,https://libcloud.mastersofterp.in/
3838667,https://cims.mastersofterp.in/Login/Login/StudentLogin
3838667,https://cimsstudentnewui.mastersofterp.in/
5146769,https://mgu.ucanapply.com/
10567821,https://exam.iggc.org.in/student/login
10567821,http://student.muhsems.ac.in/student-login
10567821,https://www.muhsonline.net/Default.aspx
10567821,https://automation.muhs.ac.in/
10567821,https://muhs.edu.in/Login
10567821,https://thesis.mgmuhsonline.in/Default.aspx
3829022,https://gmcpat.nmcindia.ac.in/auth/login
3829022,https://login.openathens.net/auth/bfuhs.ggsmch.org/o/81833744?t=%2Fsaml%2F2%2Fsso%2Fbfuhs.ggsmch.org%3FSAMLRequest%3DfZJBj5swEIX%252FCvIdDCYkYIWsshtVjbRtow3bw96MmSSo4Ek9Jm3%252BfZ1QpK0q7c2HefPG73vLh999F1zAUoumZEkUswCMxqY1x5K9Vp%252FCnAXklGlUhwZKZpA9rJak%252Bu4s14M7mRf4OQC5YE0E1vktT2ho6MHuwV5aDa8vzyU7OXcmyblGY0C7CM9glDuBociA495A%252F6BIY88hgyYrGhXWC4jDWZ1nYZ0kTQiLIhN11uRNmnHljbnVF367Q%252FAzkmPBxl%252FR%252Bq33j0yGHR5b85%252BdV3HBiZDXh%252BFE0fFIvT5FaI8s2G5KVhdZrlKR1IsUZkVcqLyYzcThAEkuFjAXfopogK25JeNKJmIxD%252BN5mMyrRMg0kWkW5fHsjQU7iw41do%252BtGSMdrJGoqCVpVA8knZb79ZdnKaJY1uMQyc9VtQt33%252FYVC75PaMQNjYdlSN7T%252F3jV%252Ba8vG1nJ%252B732nf5juZpgstWU5MgoRBWNr6Yljb441zs2VByMa911yd%252F5TUX56g22mx12rb4G667DX08WlPN1ShhfjZJ%252F67T6Aw%253D%253D%26RelayState%3Dd15d300b-1770-44ed-9469-c577f3bea581&redirect=true
3829478,https://gmcgunt.nmcindia.ac.in/auth/login
3829478,https://ntrmednet.uhsap.in/portal/v2/default/login
664644,https://iihmr.digiicampus.com/
664644,https://app.myloft.xyz/user/login?institute=cmesb70330omqys013hwl4icx
664644,https://moodle.iihmrdelhi.edu.in/login/index.php
664644,https://elearning.iihmrbangalore.edu.in/
3824083,https://auth.dhi-edu.com/auth/realms/bgsgroup/protocol/openid-connect/auth?client_id=bgsgroup_aitckm&redirect_uri=https%3A%2F%2Fbgsgroup.dhi-edu.com%2Fbgsgroup_aitckm%2F%23%2Fleave-management-angular%2Fleave-management%2Fapproval%2Femployeeleaveapproval&state=5d245a75-87a2-47c7-ae3a-a927b0cfec8a&response_mode=fragment&response_type=code&scope=openid&nonce=e5b759eb-ca7f-4009-84fb-f6352135daef&code_challenge=uq-Loc7j3gRgfZxq_VpNbA9wOnadcYJ_JQOVZzGZems&code_challenge_method=S256
3824083,https://moodle.ait.asia/login/index.php
10071349,https://snmc.campusgenie.co.in/student/login
3832379,https://lm.campus7.in/
3835212,https://pcge.parishkar.org/dashboard/
3832120,https://drntr.uhsap.in/studentlogin/
3832120,https://ntrmednet.uhsap.in/portal/v2/default/login
3835545,https://bbmkuniv.in/bbmkuapp/stdlogin
3835545,https://bbmku.ac.in/login
3835545,https://bbmkuniv.in/login
3837423,https://cimsstudentnewui.mastersofterp.in
10048161,https://www.ptuexam.com/
10048161,https://ptudocs.com/
3842718,https://aisat.linways.com/student/
3842718,https://campus.aisat.ac.in/student/wp-login.php?redirect_to=%2Fstudent%2F
10203756,http://student.muhsems.ac.in/student-login
10203756,https://www.muhsonline.net/Default.aspx
10203756,https://automation.muhs.ac.in/
10203756,https://muhs.edu.in/Login
10203756,https://thesis.mgmuhsonline.in/Default.aspx
3802544,https://makaut.mastersofterp.in/iitmsv4eGq0RuNHb0G5WbhLmTKLmTO7YBcJ4RHuXxCNPvuIw=?enc=EGbCGWnlHNJ/WdgJnKH8DA==
7586553,https://cdoe.bharatividyapeeth.integratededucation.pwc.in/sso/auth/login
7586553,https://cdoe.bharatividyapeeth.integratededucation.pwc.in/lms/login/index.php
7586553,https://cdoe.bharatividyapeeth.integratededucation.pwc.in/connectportal/Owner/Login
3824120,https://auth.dhi-edu.com/auth/realms/ajgroup/protocol/openid-connect/auth?client_id=ajgroup_ajiet&redirect_uri=https%3A%2F%2Fajgroup.dhi-edu.com%2Fajgroup_ajiet%2F&state=38144bed-362e-4962-887d-6d5dbeb1769d&response_mode=fragment&response_type=code&scope=openid&nonce=8da830f0-5abd-4b8e-82e6-3a7e830ed3fd&code_challenge=pXcPfBzVbPwcrkE3bjnL-bn4tYp_9oKz8BBMTsIscEI&code_challenge_method=S256
3824120,https://online.vtu.ac.in/v1/login
3824120,https://online.vtu.ac.in/auth/login
3824120,https://uauth.vtu-online.net/login?code=eyJjbGllbnQiOiJ2dHUiLCJyZXF1ZXN0X3R5cGUiOiJTdHVkZW50IiwiYnJvd3Nlckhhc2hLZXkiOiJOQSJ9
3831997,https://bcu.karnataka.gov.in/back/index
10329735,https://www.pupexamination.ac.in/Login.aspx?Type=Student
4870576,https://dbranlu.knimbus.com/portal/v2/default/login
4870576,https://forms.eduqfix.com/drbrnational/add
4870576,https://forms.eduqfix.com/openentryform/add
3835254,https://buhs.ac.in/buhschanakya/student_login.aspx
3840079,https://cims.mastersofterp.in/
3840079,https://www.feepayr.com/
3845194,https://patnacollege.ac.in/ppanel/login
4545572,https://jet.pbteched.net/lognew1/login_all_navs.aspx
4545572,https://results.pbteched.net/lognew1/login_db_navs.aspx
3835942,https://app.pvpitsangli.edu.in/
3835942,https://payu.in/invoice/43FDC82DB8C8626AAE827B0A9AA372A77E7188F585220534625FAFB9C5BA7A91/AC9EA62CC48AB8CF25EC2045AAE828AD
3835942,https://alumni.dbatu.ac.in/user/login.dz
3804543,https://hdjaincollege.org/jaincollegepgadms2-25/login.php
3804543,https://hdjaincollege.ac.in/login
10202478,https://ignou.samarth.edu.in/index.php/site/login
3824603,https://ums.osmania.ac.in/STUDENT/login
3824603,https://online.osmaniaerp.com/AFC/info/index
3825786,https://bldeacet.orell.com/login/student.html
3825786,https://bldeaceterp.in/
3825786,https://opac.bldeacet.ac.in/cgi-bin/koha/opac-user.pl
3832700,https://mcerp.in/erp/login.aspx
4545522,https://hsbtehry.in/login
4637110,https://www.alfalahmis.net/gstlogin.aspx
10072730,https://nmims.my.site.com/studentportal/s/login/?page=Ph.D.%20in%20Engineering%20%26%20Technology%20Management
10072730,https://studentzone-ngasce.nmims.edu/
10072730,https://portal.svkm.ac.in/usermgmt/login
3804018,https://portal.vmedulife.com/public/auth/#/login/ggsf-engineering
10201481,https://admission.davpgcollege.in/LmsLogin.aspx
10201481,https://student.eduware.cloud/core/StdLogin
10201481,https://hnbgu.samarth.edu.in/index.php/site/login
