orgId,urls
10234772,https://www.epravesh.com/terms-of-use/
10237768,https://www.iitms.co.in/privacy-policy/
10237768,https://www.iitms.co.in/terms-and-conditions/
10242684,https://mkcl.org/privacy-policy/
10242684,https://samarth.edu.in/website-policies/
10251119,https://gujaratuniversity.ac.in/disclaimer
10251119,https://samarth.edu.in/terms-and-conditions/
10251119,https://samarth.edu.in/website-policies/
10251119,https://www.gujaratuniversity.ac.in/disclaimer
10254203,https://mkcl.org/privacy-policy/
10254203,https://samarth.edu.in/website-policies/
10275551,https://aktu.ac.in/disclaimer.html
10275551,https://samarth.edu.in/website-policies/
10288282,https://beu.intelliexams.com/beuexams/SubLinks/FrmDisclaimer.aspx?Dis=IEHome
10288282,https://beu.intelliexams.com/beuexams/SubLinks/FrmTermsofuse.aspx?Terms=IEHome
10288282,https://samarth.edu.in/terms-and-conditions/
10288282,https://samarth.edu.in/website-policies/
10289674,https://unipune.ac.in/university_files/copyright.htm
10293161,https://unipune.ac.in/university_files/copyright.htm
10293430,https://mkcl.org/privacy-policy/
10293430,https://samarth.edu.in/website-policies/
10308195,https://mkcl.org/privacy-policy/
10308195,https://samarth.edu.in/website-policies/
10326802,https://samarth.edu.in/website-policies/
10331464,https://unipune.ac.in/university_files/copyright.htm
10333334,https://osmaniaerp.com/cstonline/Attachments/Website_Policies.PDF
10484952,https://samarth.edu.in/terms-and-conditions/
10557608,https://nmims.edu/disclaimer
10557608,https://nmims.edu/privacy-policy.php
10557608,https://svkm.ac.in/Disclaimer/HF__11.html
10557608,https://svkm.ac.in/Privacy%20policy/HF__4.html
10557608,https://www.nmims.edu/disclaimer
10557608,https://www.nmims.edu/privacy-policy
11245352,https://mkcl.org/privacy-policy/
11245352,https://samarth.edu.in/website-policies/
