orgid,tnc_url
3838105,https://www.mattersoft.fi/privacy-policy/
3829850,https://www.uaa.jntuh.ac.in/privacypolicy
3829850,https://www.uaa.jntuh.ac.in/terms
10203756,https://www.muhsonline.net/PrivacyPolicy.aspx#login-dialog
10203756,https://www.muhsonline.net/TermsOfUse.aspx
10203756,https://thesis.mgmuhsonline.in/PrivacyPolicy.aspx
10203756,https://muhs.ac.in/upload/Terms%20and%20conditions.pdf
3802544,https://www.iitms.co.in/privacy-policy/
7586553,https://cdoe.bharatividyapeeth.integratededucation.pwc.in/sso/auth/legal-notices/terms-and-conditions
3824120,https://www.heraizen.com/privacy-policy/
3824120,https://www.heraizen.com/terms-and-conditions/
3824120,https://www.heraizen.com/privacy-policy-dhi-web-platform/
3828097,https://keralauniversity.ac.in/disclaimer
3828097,https://samarth.edu.in/terms-and-conditions/
3828097,https://samarth.edu.in/samarthegov-privacy-statement/
3831997,https://krupanidhi.edu.in/privacy-policy/
3831997,https://krupanidhi.edu.in/disclaimer/
3828445,https://coe.annauniv.edu/home/disclamer.php
10329735,https://www.punjabiuniversity.ac.in/Departments/Profiles/93/Profile_P93XB9AEC.pdf
10329735,https://punjabiuniversity.ac.in/Pages/Page.aspx?dsenc=disclaimer
10036162,https://brabu.ac.in/home/termsconditions
10036162,https://brabu.ac.in/home/privacypolicy
3820432,https://wbsu.ac.in/web/policy/
10072948,https://campusmoodle.unipune.ac.in/privacy/
10072948,https://moodle.unipune.ac.in/privacy/
3842124,https://samarth.edu.in/terms-and-conditions/
3842124,https://samarth.edu.in/samarthegov-privacy-statement/
4870576,https://www.knimbus.com/privacy-policy-teams.html
4870576,https://web.knimbus.com/privacy-and-terms
10042816,https://paysuk.unishivaji.ac.in/BWaysReceipt/assets/documents/Instructions.pdf
3835254,https://pmchpatna.in/privacy.php
3835254,https://cem.nic.in/index.php/content/index/website-policies
3835254,https://cem.nic.in/index.php/content/index/terms-and-condition
3834069,https://www.annauniv.edu/pdf/Privacy_Policy.pdf
3834069,https://www.annauniv.edu/privacy_policy.php
3834069,https://www.iitms.co.in/privacy-policy/
10151310,https://abvmuup.edu.in/privacy-policy.php
10151310,https://abvmuup.edu.in/terms-of-use.php
3841400,https://samarth.edu.in/terms-and-conditions/
3841400,https://samarth.edu.in/samarthegov-privacy-statement/
3833820,https://beta.unipune.ac.in/university_files/privacy_statement.php
3829828,https://uomrpcf.osdes.in/Content/frmPrivacyNew.aspx
3829828,https://uomrpcf.osdes.in/Content/frmTerms.aspx
3840079,https://www.iitms.co.in/privacy-policy/
11302002,https://www.iitm.tech/privacy-policy
3833226,https://iqac.uoc.ac.in/images/Policy_Documents/IT_-ICT_Policy.pdf
10207293,https://kledeemeduniversity.edu.in/privacy-policy
10207293,https://brandmandeca.com/privacy-policy-2/
3828112,https://fetrbs.org/terms-condition/
3828112,https://rbscollegeagra.edu.in/privacy-policy/
664616,https://student.sainathuniversity.com/terms.html
3816938,https://samarth.edu.in/terms-and-conditions/
10242684,https://uomrpcf.osdes.in/Content/frmPrivacyNew.aspx
10242684,https://uomrpcf.osdes.in/Content/frmTerms.aspx
10152714,https://samarth.edu.in/terms-and-conditions/
664060,https://www.svyasa.edu.in/privacy-policy.php
3845194,https://neynel.com/policies/
3807404,https://jutgyanjyoti.jharkhand.gov.in/img/JUT%20Terms%20and%20conditions.pdf
3831984,https://www.mgu.ac.in/terms-of-use/
4814584,https://polytropicsystem.in/privacy-policy.php
10293430,https://uomrpcf.osdes.in/Content/frmPrivacyNew.aspx
10293430,https://uomrpcf.osdes.in/Content/frmTerms.aspx
664419,https://www.coding-club-nitn.tech/terms-privacy
4545572,https://itipunjab.admissions.nic.in/website-policies-2/
4545572,https://itipunjab.admissions.nic.in/terms-of-use/
4777594,https://cms.sinhgad.edu/sinhgad-institutes/disclaimer.aspx
4777594,https://sinhgad.edu/policies/privacypolicy.pdf
4777594,https://sinhgad.edu/policies/termsofservice.pdf
10273951,https://www.davccfbd.ac.in/policies
10273951,https://www.davccfbd.ac.in/general_disclaimer
3835942,https://dbatu.ac.in/terms-of-use/
3835942,https://dbatu.ac.in/privacy-policy/
3835942,https://dbatu.ac.in/disclaimer/
3841970,https://vivacollege.org/privacy_policy.html
3841970,https://samarth.edu.in/terms-and-conditions/
10275551,https://aktu.ac.in/terms-and-conditions.html
10275551,https://aktu.ac.in/privacy-policy.html
10275551,https://aktu.ac.in/disclaimer.html
6806957,https://mrcet.com/pdf/MRCET%20Privacy%20Policy.pdf
6806957,https://mrcet.com/pdf/TERMS%20&%20CONDITIONS.pdf
3830995,https://samarth.edu.in/terms-and-conditions/
3833205,https://dspace.org/privacy-policy/
3828336,https://www.wpzoom.com/privacy-policy/
3828336,https://www.wpzoom.com/terms-and-conditions/
11353418,https://www.manit.ac.in/content/terms-conditions
11353418,https://www.manit.ac.in/content/privacy-policy
664497,https://madhavuniversity.edu.in/privacy-policy/
3830223,https://www.iilsindia.com/privacy
4814412,https://www.mallareddyecw.com/Home/Privacypolicy
3819871,https://cityhubwebsolution.com/#Terms_and_conditions
3832904,https://marwaricollegebhagalpur.ac.in/terms-and-conditions
3832904,https://marwaricollegebhagalpur.ac.in/terms-and-conditions.php
3832904,https://marwaricollegebhagalpur.ac.in/privacy-policy
3832904,https://marwaricollegebhagalpur.ac.in/privacy-policy.php
3805910,https://www.evonix.co/privacy-policy
3805910,https://www.evonix.co/terms-and-conditions
3804543,https://sunsoftwaresolution.com/privacy-policy/
3804543,https://sunsoftwaresolution.com/site-terms/
3804923,https://ipcw.mobiquel.com/smartprof/Privacy%20Policy.html
3838423,https://www.du.ac.in/?page=disclaimer
3838423,https://www.du.ac.in/index.php?page=disclaimer
10282900,https://samarth.edu.in/terms-and-conditions/
10063062,https://samarth.edu.in/terms-and-conditions/
10202478,https://ignoued.com/privacy-policy-2/
10202478,https://ignoued.com/terms-conditions/
10202478,https://ignoued.com/disclaimer/
3824603,https://www.oucealumni.org/privacypolicy
3824603,https://www.ouaa.org/site/tos.dz
3824603,https://www.ouaa.org/site/privacy.dz
3824603,https://www.ouaa.org/site/disclaimer.dz
5412391,https://www.unipune.ac.in/university_files/privacy_statement.htm
5412391,https://www.unipune.ac.in/university_files/disclaimer.htm
3825786,https://alumni.bldeacet.ac.in/site/privacy.dz
3825786,https://alumni.bldeacet.ac.in/site/tos.dz
3825786,https://alumni.bldeacet.ac.in/site/disclaimer.dz
664472,https://maicindia.org/privacy_policy.php
6803859,https://krupanidhi.edu.in/privacy-policy/
6803859,https://krupanidhi.edu.in/disclaimer/
4548318,https://www.castechnologies.co.in/Privacy%20Policy.html
4548318,https://www.sietk.org/downloads/INSTITUTIONAL%20POLICY.pdf
10313789,https://uomrpcf.osdes.in/Content/frmPrivacyNew.aspx
10152555,https://samarth.edu.in/terms-and-conditions/
3832700,https://www.m9itcs.com/legal
3824968,https://www.jntuk.edu.in/termsandconditions
3824968,https://www.jntuk.edu.in/disclaimer
3824968,https://www.jntuk.edu.in/policies
3826230,https://www.unipune.ac.in/university_files/privacy_statement.htm
3826230,https://www.unipune.ac.in/university_files/disclaimer.htm
4545522,https://gpmeham.ac.in/terms.html
4545522,https://gpmeham.ac.in/privacy.html
4637110,https://www.wns.com/privacy-policy
5410433,https://sdabocconiasiacenter.com/cookie-policy/
5410433,https://sdabocconiasiacenter.com/privacy-policy/
3836073,https://www.du.ac.in/index.php?page=disclaimer
3836073,https://www.du.ac.in/index.php?page=privacy-policy-generic
10072730,https://engineering.nmims.edu/privacy-policy/
10072730,https://engineering.nmims.edu/disclaimer/
3822266,https://glsuniversity.edu.in/privacy.html
3822266,https://www.glsuniversity.ac.in/terms-condition.html
3804018,https://vmedulife.com/terms-of-service/
3831610,https://aktu.ac.in/terms-and-conditions.html
11301153,https://www.glbitm.org/terms-and-condition/
11301153,https://www.glbitm.org/privacy-policy/
3826177,https://uomrpcf.osdes.in/Content/frmPrivacyNew.aspx
3826177,https://uomrpcf.osdes.in/Content/frmTerms.aspx
10201481,https://www.hnbgu.ac.in/privacypolicy
10201481,https://www.hnbgu.ac.in/disclaimer
